13.15,272.15,16.5,-1.04,0.1,0.24,1.66,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,2.5354567138472652,26691,0.15,[100]
6.55,76.85,8.77,-0.8,0.25,0.31,2.12,RandomForestRegressor,1,0.17640508667372568,0.28535636735002845,2.0534491611829035,2.070447898748568,143,0.22,[100]
13.4,279.5,16.72,-1.39,0.15,0.2,3.15,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,0.11207001760737834,1.3777854365401234,11605,0.22,[100]
10.3,169.1,13.0,-0.81,0.15,0.24,2.58,RandomForestRegressor,1,0.09816110014759916,0.3840940435607171,1.864296912835,2.5354567138472652,12655,0.2,[100]
12.8,267.3,16.35,-0.85,0.15,0.22,1.51,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,0.91302184475155,2.1728408380075726,16586,0.15,[100]
8.9,154.6,12.43,-0.69,0.1,0.21,1.96,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.2180938232639584,2.919248569945619,2464,0.15,[100]
3.85,22.45,4.74,-1.16,0.1,0.18,7.96,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,1.864296912835,2.5354567138472652,484,0.22,[100]
9.9,193.4,13.91,-0.69,0.15,0.23,2.5,RandomForestRegressor,1,0.21377560910821947,0.45907066436372446,0.30544568825981977,0.9884405160188683,1888,0.15,[100]
9.1,168.2,12.97,-0.56,0.15,0.25,1.37,RandomForestRegressor,1,0.1516407551265403,0.47400626829446035,2.2180938232639584,2.919248569945619,3127,0.21,[100]
13.6,277.9,16.67,-1.12,0.15,0.27,2.46,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.07540046230047859,1.9573781914213582,21409,0.15,[100]
12.65,252.25,15.88,-1.04,0.15,0.26,3.83,RandomForestRegressor,1,0.25888765553937376,0.638258862570841,0.48280252527695366,1.3777854365401234,10661,0.21,[100]
4.15,30.65,5.54,-0.63,0.1,0.24,6.57,RandomForestRegressor,1,0.25888765553937376,0.638258862570841,2.2180938232639584,2.919248569945619,670,0.24,[100]
8.45,116.25,10.78,-0.82,0.05,0.18,7.43,RandomForestRegressor,1,0.3154111822705682,0.8256494383743632,1.864296912835,2.5354567138472652,529,0.15,[100]
13.25,281.05,16.76,-1.19,0.25,0.26,3.08,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,1.1270268743776035,1.522230090275443,7859,0.11,[100]
10.45,220.35,14.84,-0.95,0.25,0.23,2.54,RandomForestRegressor,1,0.3154111822705682,0.8256494383743632,0.39398922131686387,0.8908784919218223,3825,0.14,[100]
11.95,245.55,15.67,-0.85,0.2,0.32,1.42,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,0.91302184475155,2.919248569945619,14919,0.3,[100]
10.05,175.35,13.24,-0.71,0.15,0.26,2.03,RandomForestRegressor,1,0.17640508667372568,0.638258862570841,1.864296912835,2.5354567138472652,4968,0.15,[100]
11.75,236.25,15.37,-0.65,0.2,0.45,1.17,RandomForestRegressor,1,0.3154111822705682,0.8256494383743632,0.91302184475155,1.4882646889767313,5289,0.28,[100]
13.25,281.05,16.76,-1.19,0.25,0.26,3.08,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,1.1270268743776035,1.522230090275443,7859,0.11,[100]
10.5,209.5,14.47,-0.66,0.2,0.31,2.18,RandomForestRegressor,1,0.28059470312593604,0.3754804502588589,0.18849831792423422,2.70542229676054,5923,0.28,[100]
12.2,257.4,16.04,-0.73,0.2,0.34,1.44,RandomForestRegressor,1,0.32893262349163943,0.914926820356386,0.07540046230047859,1.9573781914213582,10596,0.15,[100]
6.8,85.2,9.23,-0.73,0.0,0.15,6.87,RandomForestRegressor,1,0.3154111822705682,0.8273740435857335,1.3994202587435143,2.7525721888000936,1952,0.14,[100]
9.35,157.65,12.56,-0.72,0.0,0.2,0.97,RandomForestRegressor,1,0.21377560910821947,0.514407878275552,1.864296912835,2.5354567138472652,2604,0.15,[100]
12.3,260.5,16.14,-1.06,0.2,0.28,1.67,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.48280252527695366,2.2734865907176744,20224,0.28,[100]
9.25,181.15,13.46,-0.65,0.15,0.23,2.47,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,2.517823514819108,2.5984779783217276,1117,0.13,[100]
7.4,81.5,9.03,-0.97,0.1,0.3,2.38,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.919248569945619,931,0.21,[100]
9.1,166.4,12.9,-0.56,0.2,0.34,1.38,RandomForestRegressor,1,0.1516407551265403,0.5036543222767991,2.2180938232639584,2.919248569945619,3130,0.21,[100]
8.5,154.6,12.43,-0.44,0.3,0.4,3.05,RandomForestRegressor,1,0.17640508667372568,0.45907066436372446,0.30544568825981977,0.9884405160188683,1921,0.14,[100]
12.75,268.95,16.4,-0.92,0.15,0.29,2.22,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,2.070447898748568,18991,0.22,[100]
10.4,197.8,14.06,-0.63,0.15,0.23,2.45,RandomForestRegressor,1,0.21377560910821947,0.45907066436372446,0.30544568825981977,0.9884405160188683,1908,0.14,[100]
10.75,194.05,13.93,-0.74,0.2,0.31,2.18,RandomForestRegressor,1,0.1516407551265403,0.514407878275552,1.864296912835,2.5354567138472652,6924,0.14,[100]
8.25,144.15,12.01,-0.95,0.2,0.24,2.71,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,0.9884405160188683,1773,0.21,[100]
12.0,255.4,15.98,-0.93,0.2,0.23,2.62,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,1.3777854365401234,7572,0.22,[100]
13.35,275.05,16.58,-1.01,0.15,0.24,2.01,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,0.11207001760737834,2.070447898748568,27800,0.22,[100]
12.85,256.85,16.03,-0.89,0.2,0.25,2.74,RandomForestRegressor,1,0.09816110014759916,0.3840940435607171,1.1270268743776035,1.522230090275443,7950,0.14,[100]
9.25,172.95,13.15,-0.6,0.2,0.19,2.02,RandomForestRegressor,1,0.1516407551265403,0.47400626829446035,2.2180938232639584,2.919248569945619,2768,0.3,[100]
9.05,164.15,12.81,-0.61,0.1,0.29,1.49,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.2180938232639584,2.919248569945619,2289,0.21,[100]
5.6,61.4,7.84,-0.53,0.2,0.28,3.01,RandomForestRegressor,1,0.17640508667372568,0.28535636735002845,2.517823514819108,2.5984779783217276,221,0.13,[100]
9.55,193.45,13.91,-0.8,0.2,0.15,2.7,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,2.517823514819108,2.919248569945619,3765,0.21,[100]
6.05,67.25,8.2,-0.79,0.15,0.3,3.94,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.5984779783217276,269,0.16,[100]
11.6,240.7,15.51,-0.83,0.15,0.33,3.66,RandomForestRegressor,1,0.28059470312593604,0.638258862570841,0.11207001760737834,1.3777854365401234,11190,0.11,[100]
12.9,275.9,16.61,-0.98,0.15,0.27,3.02,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,1.1270268743776035,1.522230090275443,6869,0.22,[100]
8.6,155.8,12.48,-0.67,0.15,0.37,1.29,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.2180938232639584,2.919248569945619,2245,0.22,[100]
11.2,228.9,15.13,-1.05,0.2,0.16,2.76,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,1.3777854365401234,8830,0.21,[100]
6.0,61.4,7.84,-1.14,0.15,0.26,3.16,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,2.2180938232639584,2.919248569945619,1107,0.3,[100]
7.35,100.05,10.0,-0.6,0.1,0.26,3.74,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,2.2180938232639584,2.919248569945619,1226,0.22,[100]
12.8,269.7,16.42,-0.88,0.15,0.31,2.36,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,1.9573781914213582,19316,0.15,[100]
10.1,212.2,14.57,-0.53,0.25,0.4,2.8,RandomForestRegressor,1,0.28059470312593604,0.3840940435607171,0.91302184475155,2.919248569945619,6721,0.24,[100]
10.05,187.65,13.7,-0.95,0.05,0.17,2.36,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,1.3148235022340427,2.7206438387008545,2241,0.21,[100]
7.0,75.4,8.68,-0.9,0.1,0.3,2.51,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.919248569945619,848,0.28,[100]
12.2,250.6,15.83,-0.68,0.2,0.36,3.13,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,1.3777854365401234,10879,0.02,[100]
9.7,183.1,13.53,-0.54,0.2,0.38,1.27,RandomForestRegressor,1,0.1516407551265403,0.5036543222767991,2.2180938232639584,2.919248569945619,3354,0.15,[100]
13.1,268.2,16.38,-1.05,0.1,0.31,2.52,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,1.9573781914213582,18027,0.21,[100]
12.85,263.95,16.25,-0.94,0.15,0.25,1.84,RandomForestRegressor,1,0.25888765553937376,0.638258862570841,0.91302184475155,1.9573781914213582,12278,0.15,[100]
10.85,206.65,14.38,-0.6,0.2,0.21,2.67,RandomForestRegressor,1,0.28059470312593604,0.3840940435607171,0.48280252527695366,1.3777854365401234,4233,0.21,[100]
13.1,266.9,16.34,-0.86,0.1,0.32,2.03,RandomForestRegressor,1,0.28059470312593604,0.47400626829446035,1.1270268743776035,1.522230090275443,4933,0.11,[100]
9.2,158.6,12.59,-0.8,0.05,0.2,0.92,RandomForestRegressor,1,0.21377560910821947,0.3840940435607171,1.864296912835,2.5354567138472652,2455,0.15,[100]
9.25,181.15,13.46,-0.65,0.15,0.23,2.47,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,2.517823514819108,2.5984779783217276,1117,0.13,[100]
6.05,66.55,8.16,-0.78,0.2,0.3,4.01,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.5984779783217276,276,0.13,[100]
8.55,131.55,11.47,-0.98,0.0,0.13,2.33,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,1.3148235022340427,2.7206438387008545,2233,0.21,[100]
9.35,173.25,13.16,-0.96,0.25,0.23,2.26,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,0.9884405160188683,1619,0.28,[100]
12.4,261.1,16.16,-0.87,0.2,0.28,1.2,RandomForestRegressor,1,0.21377560910821947,0.8171796871018858,0.7941824044160799,2.825510631558881,17981,0.22,[100]
12.95,264.25,16.26,-0.8,0.15,0.25,1.94,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,0.91302184475155,1.9573781914213582,15602,0.15,[100]
12.35,255.05,15.97,-0.85,0.2,0.34,1.55,RandomForestRegressor,1,0.32893262349163943,0.914926820356386,0.07540046230047859,1.9573781914213582,10551,0.15,[100]
13.0,271.7,16.48,-1.17,0.1,0.32,2.18,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,0.91302184475155,1.4882646889767313,9154,0.28,[100]
8.2,144.9,12.04,-0.74,0.2,0.3,2.77,RandomForestRegressor,1,0.3154111822705682,0.45907066436372446,0.30544568825981977,0.9884405160188683,1820,0.14,[100]
13.25,282.95,16.82,-1.07,0.15,0.32,2.17,RandomForestRegressor,1,0.09816110014759916,0.5036543222767991,0.91302184475155,1.9573781914213582,23157,0.15,[100]
9.45,164.85,12.84,-0.73,0.1,0.28,8.16,RandomForestRegressor,1,0.28059470312593604,0.3840940435607171,2.2180938232639584,2.919248569945619,448,0.04,[100]
12.5,266.0,16.31,-1.0,0.15,0.3,1.34,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,2.5354567138472652,25140,0.2,[100]
8.85,151.65,12.31,-0.65,0.2,0.32,1.44,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.2180938232639584,2.919248569945619,2026,0.3,[100]
7.4,81.5,9.03,-0.97,0.1,0.3,2.38,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.517823514819108,2.919248569945619,931,0.21,[100]
11.8,235.3,15.34,-0.84,0.05,0.26,2.14,RandomForestRegressor,1,0.09816110014759916,0.3840940435607171,1.864296912835,2.919248569945619,15964,0.21,[100]
12.85,271.15,16.47,-1.01,0.1,0.25,1.69,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,2.5354567138472652,21950,0.3,[100]
13.05,262.95,16.22,-1.2,0.15,0.29,3.16,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,1.3777854365401234,9503,0.15,[100]
12.15,268.95,16.4,-0.7,0.25,0.28,1.93,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,2.919248569945619,31496,0.04,[100]
7.5,86.5,9.3,-0.97,0.1,0.24,2.13,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.919248569945619,1009,0.14,[100]
12.4,263.8,16.24,-0.94,0.15,0.37,2.08,RandomForestRegressor,1,0.21377560910821947,0.914926820356386,0.07540046230047859,1.9573781914213582,19947,0.15,[100]
12.45,260.85,16.15,-0.68,0.2,0.38,1.84,RandomForestRegressor,1,0.32893262349163943,0.47400626829446035,0.91302184475155,1.9573781914213582,6278,0.15,[100]
12.4,264.7,16.27,-0.63,0.2,0.32,2.34,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,1.1270268743776035,1.522230090275443,3337,0.11,[100]
9.7,177.7,13.33,-0.68,0.1,0.23,0.88,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,1.864296912835,2.5354567138472652,2367,0.22,[100]
8.95,145.85,12.08,-0.97,0.1,0.21,1.04,RandomForestRegressor,1,0.25888765553937376,0.3840940435607171,1.864296912835,2.5354567138472652,1291,0.15,[100]
3.7,23.1,4.81,-1.76,0.25,0.38,5.95,RandomForestRegressor,1,0.21377560910821947,0.8256494383743632,2.517823514819108,2.5984779783217276,156,0.13,[100]
10.6,200.6,14.16,-0.87,0.25,0.3,3.2,RandomForestRegressor,1,0.17640508667372568,0.45907066436372446,0.30544568825981977,0.9884405160188683,1900,0.15,[100]
13.6,277.9,16.67,-1.12,0.15,0.27,2.46,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.07540046230047859,1.9573781914213582,21409,0.15,[100]
9.05,179.75,13.41,-0.48,0.2,0.26,3.03,RandomForestRegressor,1,0.32893262349163943,0.914926820356386,0.30544568825981977,0.9884405160188683,5038,0.15,[100]
13.35,272.95,16.52,-1.12,0.05,0.26,2.25,RandomForestRegressor,1,0.17640508667372568,0.47400626829446035,0.91302184475155,1.9573781914213582,17884,0.21,[100]
3.7,23.1,4.81,-1.76,0.25,0.38,5.95,RandomForestRegressor,1,0.21377560910821947,0.8256494383743632,2.517823514819108,2.5984779783217276,156,0.13,[100]
10.1,195.5,13.98,-0.52,0.2,0.38,3.2,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,0.9884405160188683,1996,0.11,[100]
5.45,77.35,8.79,-0.07,0.2,0.31,7.4,RandomForestRegressor,1,0.31442998815260725,0.8256494383743632,2.2180938232639584,2.919248569945619,253,0.21,[100]
6.05,66.55,8.16,-0.78,0.2,0.3,4.01,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.517823514819108,2.5984779783217276,276,0.13,[100]
10.85,204.05,14.28,-0.81,0.05,0.26,2.54,RandomForestRegressor,1,0.09816110014759916,0.3840940435607171,1.864296912835,2.5984779783217276,14494,0.13,[100]
11.85,248.45,15.76,-0.87,0.25,0.35,1.22,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,2.7525721888000936,11529,0.15,[100]
8.5,154.6,12.43,-0.44,0.3,0.4,3.05,RandomForestRegressor,1,0.17640508667372568,0.45907066436372446,0.30544568825981977,0.9884405160188683,1921,0.14,[100]
7.5,86.5,9.3,-0.97,0.1,0.24,2.13,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.919248569945619,1009,0.14,[100]
12.65,262.85,16.21,-0.79,0.2,0.32,1.31,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,0.91302184475155,2.919248569945619,16855,0.21,[100]
10.75,194.65,13.95,-0.74,0.1,0.28,1.92,RandomForestRegressor,1,0.09816110014759916,0.5036543222767991,2.2180938232639584,2.919248569945619,7590,0.3,[100]
6.05,66.55,8.16,-0.78,0.2,0.3,4.01,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.5984779783217276,276,0.13,[100]
8.95,158.65,12.6,-0.63,0.05,0.24,2.12,RandomForestRegressor,1,0.1516407551265403,0.5036543222767991,2.2180938232639584,2.919248569945619,2770,0.3,[100]
9.1,150.4,12.26,-0.68,0.1,0.26,1.96,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.2180938232639584,2.919248569945619,2453,0.15,[100]
11.55,232.85,15.26,-0.68,0.2,0.43,1.44,RandomForestRegressor,1,0.32893262349163943,0.8256494383743632,0.11207001760737834,2.070447898748568,9847,0.22,[100]
12.7,270.8,16.46,-1.04,0.15,0.29,2.64,RandomForestRegressor,1,0.09816110014759916,0.914926820356386,0.07540046230047859,1.9573781914213582,27372,0.15,[100]
12.2,244.2,15.63,-0.81,0.2,0.29,2.48,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,1.1270268743776035,2.1728408380075726,13348,0.15,[100]
13.65,280.95,16.76,-1.13,0.15,0.21,2.36,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,0.91302184475155,1.522230090275443,11248,0.11,[100]
10.8,216.2,14.7,-0.65,0.2,0.24,3.17,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,0.9884405160188683,1906,0.15,[100]
12.6,250.1,15.81,-0.87,0.15,0.17,3.41,RandomForestRegressor,1,0.32893262349163943,0.914926820356386,0.30544568825981977,0.9884405160188683,5276,0.11,[100]
10.05,202.45,14.23,-0.5,0.25,0.38,3.02,RandomForestRegressor,1,0.21377560910821947,0.45907066436372446,0.30544568825981977,0.9884405160188683,1975,0.11,[100]
9.25,172.95,13.15,-0.6,0.2,0.19,2.02,RandomForestRegressor,1,0.1516407551265403,0.47400626829446035,2.2180938232639584,2.919248569945619,2768,0.3,[100]
5.4,52.2,7.22,-0.7,0.25,0.2,2.4,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,2.517823514819108,2.5984779783217276,388,0.13,[100]
8.9,178.5,13.36,-0.4,0.3,0.27,3.07,RandomForestRegressor,1,0.21377560910821947,0.8256494383743632,0.30544568825981977,0.9884405160188683,5379,0.11,[100]
8.9,142.2,11.92,-0.37,0.2,0.23,3.69,RandomForestRegressor,1,0.28059470312593604,0.3840940435607171,0.48280252527695366,1.3777854365401234,4325,0.19,[100]
12.4,266.5,16.32,-0.99,0.2,0.28,2.21,RandomForestRegressor,1,0.1516407551265403,0.47400626829446035,0.91302184475155,2.1728408380075726,23317,0.15,[100]
9.35,143.05,11.96,-0.82,0.05,0.24,3.78,RandomForestRegressor,1,0.21377560910821947,0.5036543222767991,2.2180938232639584,2.919248569945619,1343,0.15,[100]
5.95,79.25,8.9,-0.6,0.25,0.39,8.09,RandomForestRegressor,1,0.32893262349163943,0.3840940435607171,1.864296912835,2.5354567138472652,303,0.15,[100]
6.6,110.1,10.49,-0.16,0.2,0.28,3.63,RandomForestRegressor,1,0.09816110014759916,0.914926820356386,0.30544568825981977,0.9884405160188683,5169,0.15,[100]
11.2,214.9,14.66,-0.65,0.15,0.38,2.74,RandomForestRegressor,1,0.3154111822705682,0.45907066436372446,0.30544568825981977,1.522230090275443,6929,0.14,[100]
12.65,264.65,16.27,-1.05,0.2,0.32,1.65,RandomForestRegressor,1,0.1516407551265403,0.45907066436372446,0.30544568825981977,2.5984779783217276,27444,0.13,[100]
8.75,148.95,12.2,-0.62,0.15,0.26,1.51,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.2180938232639584,2.7525721888000936,2148,0.15,[100]
11.95,239.15,15.46,-0.93,0.2,0.32,1.23,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,2.919248569945619,9523,0.3,[100]
6.2,104.2,10.21,-0.18,0.2,0.33,7.2,RandomForestRegressor,1,0.32893262349163943,0.47400626829446035,2.2180938232639584,2.919248569945619,187,0.3,[100]
9.35,175.45,13.25,-0.65,0.2,0.27,3.22,RandomForestRegressor,1,0.21377560910821947,0.914926820356386,0.30544568825981977,0.9884405160188683,5137,0.15,[100]
13.1,267.2,16.35,-0.96,0.15,0.31,1.84,RandomForestRegressor,1,0.25888765553937376,0.638258862570841,0.91302184475155,1.9573781914213582,11408,0.21,[100]
7.2,83.7,9.15,-1.02,0.1,0.22,2.7,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,2.517823514819108,2.919248569945619,1003,0.15,[100]
9.55,162.15,12.73,-0.97,0.1,0.29,1.93,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,1.864296912835,2.5354567138472652,4947,0.15,[100]
13.4,280.6,16.75,-0.95,0.2,0.32,3.5,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,1.1270268743776035,1.522230090275443,8544,0.11,[100]
3.1,43.3,6.58,-0.32,0.55,0.55,7.7,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,2.2180938232639584,2.919248569945619,224,0.3,[100]
13.05,262.95,16.22,-1.2,0.15,0.29,3.16,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,1.3777854365401234,9503,0.15,[100]
6.7,84.1,9.17,-0.81,0.1,0.19,8.21,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,1.8597756273066441,2.7525721888000936,610,0.15,[100]
12.8,260.6,16.14,-0.81,0.15,0.28,2.54,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,0.91302184475155,1.9573781914213582,19405,0.15,[100]
11.95,230.65,15.19,-0.98,0.15,0.28,1.09,RandomForestRegressor,1,0.32893262349163943,0.47400626829446035,0.91302184475155,1.4882646889767313,4639,0.28,[100]
13.15,270.05,16.43,-0.88,0.2,0.32,2.58,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,1.9573781914213582,19737,0.13,[100]
4.95,53.95,7.35,-0.73,0.25,0.34,3.23,RandomForestRegressor,1,0.17640508667372568,0.28535636735002845,2.517823514819108,2.5984779783217276,216,0.15,[100]
12.1,237.0,15.39,-0.94,0.15,0.28,2.99,RandomForestRegressor,1,0.21377560910821947,0.638258862570841,1.1270268743776035,1.522230090275443,7909,0.11,[100]
5.45,61.95,7.87,-0.62,0.1,0.3,3.19,RandomForestRegressor,1,0.17640508667372568,0.28535636735002845,2.517823514819108,2.5984779783217276,180,0.3,[100]
9.1,154.6,12.43,-0.74,0.05,0.21,1.95,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.2180938232639584,2.919248569945619,2506,0.13,[100]
13.35,273.85,16.55,-0.89,0.15,0.33,2.88,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,1.522230090275443,12084,0.11,[100]
12.45,260.85,16.15,-0.68,0.2,0.29,2.47,RandomForestRegressor,1,0.28059470312593604,0.47400626829446035,1.1270268743776035,1.9573781914213582,6294,0.15,[100]
12.6,263.8,16.24,-1.33,0.05,0.19,2.03,RandomForestRegressor,1,0.17640508667372568,0.5036543222767991,0.91302184475155,1.3777854365401234,6835,0.3,[100]
13.15,270.35,16.44,-1.15,0.15,0.22,1.85,RandomForestRegressor,1,0.21377560910821947,0.914926820356386,0.07540046230047859,1.9573781914213582,18788,0.2,[100]
7.4,81.5,9.03,-0.97,0.1,0.3,2.38,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.919248569945619,931,0.21,[100]
8.7,166.8,12.92,-0.53,0.15,0.3,2.4,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,2.517823514819108,2.5984779783217276,1087,0.16,[100]
6.35,113.15,10.64,-0.25,0.3,0.29,2.94,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,0.91302184475155,0.9884405160188683,1066,0.15,[100]
12.3,245.3,15.66,-1.27,0.2,0.28,2.36,RandomForestRegressor,1,0.32893262349163943,0.914926820356386,0.30544568825981977,1.4882646889767313,8265,0.28,[100]
3.7,23.1,4.81,-1.76,0.25,0.38,5.95,RandomForestRegressor,1,0.21377560910821947,0.8256494383743632,2.517823514819108,2.5984779783217276,156,0.13,[100]
3.7,23.1,4.81,-1.76,0.25,0.38,5.95,RandomForestRegressor,1,0.21377560910821947,0.8256494383743632,2.517823514819108,2.5984779783217276,156,0.13,[100]
9.3,169.4,13.02,-0.56,0.2,0.17,2.77,RandomForestRegressor,1,0.25888765553937376,0.45907066436372446,0.30544568825981977,0.9884405160188683,1865,0.15,[100]
12.9,271.0,16.46,-0.86,0.2,0.21,2.53,RandomForestRegressor,1,0.17640508667372568,0.638258862570841,0.91302184475155,1.9573781914213582,19490,0.15,[100]
6.8,76.2,8.73,-0.96,0.15,0.32,2.39,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.517823514819108,2.919248569945619,928,0.21,[100]
5.9,67.0,8.19,-0.26,0.1,0.24,1.34,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,1.3148235022340427,2.7206438387008545,2041,0.28,[100]
8.85,151.65,12.31,-0.65,0.2,0.32,1.44,RandomForestRegressor,1,0.17640508667372568,0.8256494383743632,2.2180938232639584,2.919248569945619,2026,0.3,[100]
12.4,256.5,16.02,-1.11,0.2,0.26,2.37,RandomForestRegressor,1,0.21377560910821947,0.47400626829446035,0.91302184475155,1.4882646889767313,8538,0.28,[100]
12.15,259.85,16.12,-0.95,0.25,0.31,1.37,RandomForestRegressor,1,0.21377560910821947,0.914926820356386,0.07540046230047859,2.919248569945619,18498,0.3,[100]
10.95,223.65,14.95,-0.71,0.3,0.39,2.57,RandomForestRegressor,1,0.17640508667372568,0.45907066436372446,0.30544568825981977,0.9884405160188683,1941,0.13,[100]
9.05,162.85,12.76,-0.57,0.15,0.2,2.11,RandomForestRegressor,1,0.09816110014759916,0.8256494383743632,2.517823514819108,2.5984779783217276,1093,0.15,[100]
12.05,249.25,15.79,-0.75,0.15,0.29,1.12,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,2.5984779783217276,11686,0.13,[100]
7.85,128.05,11.32,-0.77,0.15,0.25,6.73,RandomForestRegressor,1,0.21377560910821947,0.8256494383743632,2.517823514819108,2.7525721888000936,393,0.15,[100]
11.95,248.45,15.76,-0.82,0.15,0.33,2.25,RandomForestRegressor,1,0.28059470312593604,0.47400626829446035,0.91302184475155,1.9573781914213582,9440,0.15,[100]
12.7,261.1,16.16,-0.87,0.15,0.22,3.34,RandomForestRegressor,1,0.21377560910821947,0.638258862570841,0.11207001760737834,1.3777854365401234,12527,0.11,[100]
12.05,249.25,15.79,-0.75,0.15,0.29,1.12,RandomForestRegressor,1,0.3154111822705682,0.638258862570841,0.11207001760737834,2.5984779783217276,11686,0.13,[100]
11.8,258.8,16.09,-0.79,0.3,0.34,1.25,RandomForestRegressor,1,0.21377560910821947,0.638258862570841,0.11207001760737834,2.7525721888000936,22054,0.15,[100]
12.45,250.75,15.84,-0.8,0.2,0.4,2.01,RandomForestRegressor,1,0.3154111822705682,0.47400626829446035,1.1270268743776035,1.522230090275443,3287,0.11,[100]
8.95,158.65,12.6,-0.63,0.05,0.24,2.12,RandomForestRegressor,1,0.1516407551265403,0.5036543222767991,2.2180938232639584,2.919248569945619,2770,0.3,[100]
